date,PM2_5,SO2,NO,NO2,NOX,O3,temperature,wind_speed,relative_humidity,air_pressure
2015-09-27 15:00:00,18.86,7.735379310344828,12.34,23.18,42.06,62.54,26.67,2.7,71.49,1002.8
2015-09-27 16:00:00,25.83,7.693724137931035,14.22,22.96,44.71,56.94,25.99,2.6,77.74,1003.0
2015-09-27 17:00:00,24.89,7.652068965517242,9.44,18.73,33.18,58.58,25.45,2.9,80.08,1003.2
2015-09-27 18:00:00,21.96,7.610413793103449,12.36,20.65,39.57,54.93,24.06,2.8,87.22,1003.8
2015-09-27 19:00:00,24.06,7.568758620689656,10.24,17.58,33.25,50.7,23.33,2.5,90.89,1003.5
2015-09-27 20:00:00,22.8,7.527103448275863,5.96,9.06,18.18,47.88,23.12,2.5,93.6,1004.3
2015-09-27 21:00:00,23.79,7.48544827586207,7.44,8.65,20.03,40.82,23.23,2.1,94.26,1004.7
2015-09-27 22:00:00,24.86,7.443793103448277,6.21,7.96,17.46,44.61,22.84,2.1,96.43,1004.8
2015-09-27 23:00:00,22.15,7.402137931034484,7.14,10.24,21.17,44.79,22.89,2.3,96.1,1004.2
2015-09-28 00:00:00,19.44,7.36048275862069,5.25,6.83,14.86,43.72,22.74,2.4,96.86,1004.4
2015-09-28 01:00:00,19.08,7.318827586206897,5.83,5.64,14.56,28.79,22.92,2.0,95.5,1004.1
2015-09-28 02:00:00,17.58,7.277172413793104,4.55,1.89,8.85,33.3,22.82,2.1,96.57,1004.2
2015-09-28 03:00:00,14.74,7.235517241379311,2.76,2.5633333333333335,3.78,38.79,22.31,1.7,98.38,1004.2
2015-09-28 04:00:00,17.05,7.193862068965518,2.62,3.236666666666667,3.75,37.24,22.41,1.4,98.65,1003.8
2015-09-28 05:00:00,18.81,7.152206896551725,6.43,3.91,13.8,29.35,22.51,1.9,96.27,1004.0
2015-09-28 06:00:00,16.6,7.110551724137931,5.59,7.13,15.69,26.75,22.51,1.9,97.4,1004.1
2015-09-28 07:00:00,16.97,7.068896551724139,13.87,21.37,42.59,18.54,22.72,1.8,95.81,1003.9
2015-09-28 08:00:00,18.98,7.027241379310345,24.59,37.06,74.68,22.08,22.92,2.2,96.02,1004.2
2015-09-28 09:00:00,22.44,6.985586206896553,26.7,35.29,76.14,21.19,23.23,2.6,92.5,1004.2
2015-09-28 10:00:00,22.3,6.943931034482759,16.82,17.8,43.53,30.02,23.44,2.9,91.3,1004.3
2015-09-28 11:00:00,20.85,6.902275862068967,15.26,20.02,43.37,39.02,23.54,3.2,90.12,1004.2
2015-09-28 12:00:00,23.82,6.860620689655173,13.26,18.41,38.7,45.32,23.44,3.3,89.89,1003.8
2015-09-28 13:00:00,20.6,6.818965517241381,12.37,21.79,40.72,49.94,23.54,3.2,90.78,1003.9
2015-09-28 14:00:00,25.095,6.777310344827587,12.54,29.3,48.48,47.93,23.44,3.4,89.43,1003.5
2015-09-28 15:00:00,29.59,6.735655172413795,13.13,28.8,48.89,43.1,23.33,2.7,91.73,1003.5
2015-09-28 16:00:00,27.52,6.694000000000001,15.38,25.49,49.02,32.87,22.72,2.0,96.62,1003.4
2015-09-28 17:00:00,24.89,6.652344827586207,14.16,21.38,43.04,31.19,22.61,2.1,95.52,1002.8
2015-09-28 18:00:00,25.37,6.610689655172415,14.14,24.28,45.92,35.37,20.08,1.6,94.36,1003.6
2015-09-28 19:00:00,24.486153846153847,6.569034482758621,17.020833333333336,23.240833333333335,49.598333333333336,32.7375,19.98230769230769,1.5384615384615385,94.79384615384615,1003.5769230769231
2015-09-28 20:00:00,23.602307692307694,6.527379310344829,19.901666666666667,22.201666666666668,53.27666666666667,30.104999999999997,19.884615384615383,1.476923076923077,95.22769230769231,1003.5538461538462
2015-09-28 21:00:00,22.71846153846154,6.485724137931035,22.7825,21.1625,56.955,27.472499999999997,19.786923076923074,1.4153846153846155,95.66153846153846,1003.5307692307692
2015-09-28 22:00:00,21.834615384615386,6.444068965517243,25.663333333333334,20.123333333333335,60.63333333333333,24.839999999999996,19.689230769230768,1.353846153846154,96.09538461538462,1003.5076923076923
2015-09-28 23:00:00,20.950769230769232,6.402413793103449,28.54416666666667,19.08416666666667,64.31166666666667,22.207499999999996,19.59153846153846,1.2923076923076924,96.52923076923076,1003.4846153846154
2015-09-29 00:00:00,20.06692307692308,6.360758620689657,31.425,18.045,67.99000000000001,19.575,19.493846153846153,1.2307692307692308,96.96307692307693,1003.4615384615385
2015-09-29 01:00:00,19.183076923076925,6.319103448275863,34.30583333333333,17.005833333333335,71.66833333333334,16.9425,19.396153846153844,1.1692307692307693,97.39692307692307,1003.4384615384615
2015-09-29 02:00:00,18.29923076923077,6.277448275862071,37.18666666666667,15.966666666666667,75.34666666666666,14.309999999999999,19.298461538461538,1.1076923076923078,97.83076923076923,1003.4153846153846
2015-09-29 03:00:00,17.415384615384617,6.235793103448277,40.0675,14.9275,79.025,11.677499999999998,19.20076923076923,1.0461538461538462,98.26461538461538,1003.3923076923077
2015-09-29 04:00:00,16.53153846153846,6.194137931034483,42.94833333333334,13.888333333333334,82.70333333333333,9.044999999999998,19.103076923076923,0.9846153846153847,98.69846153846154,1003.3692307692307
2015-09-29 05:00:00,15.647692307692308,6.152482758620691,45.829166666666666,12.849166666666667,86.38166666666666,6.412499999999998,19.005384615384614,0.9230769230769231,99.13230769230769,1003.3461538461538
2015-09-29 06:00:00,14.763846153846155,6.110827586206897,48.71,11.81,90.06,3.78,18.907692307692308,0.8615384615384616,99.56615384615384,1003.3230769230769
2015-09-29 07:00:00,13.88,6.069172413793105,49.2,11.76,87.04,3.73,18.81,0.8,100.0,1003.3
2015-09-29 08:00:00,14.27,6.027517241379311,23.15,17.83,53.25,12.56,19.07,1.4,100.0,1003.2
2015-09-29 09:00:00,15.26,5.985862068965519,21.22,19.7,52.16,20.47,19.09,2.0,100.0,1003.3
2015-09-29 10:00:00,15.32,5.944206896551725,9.23,7.52,21.64,28.59,18.81,2.2,100.0,1003.2
2015-09-29 11:00:00,10.9,5.902551724137933,8.74,6.34,19.71,28.87,19.13,2.3,100.0,1002.7
2015-09-29 12:00:00,10.23,5.860896551724139,9.39,11.33,25.7,38.61,19.47,2.4,99.7,1003.4
2015-09-29 13:00:00,11.97,5.819241379310347,6.52,5.29,15.27,50.4,19.18,3.0,100.0,1004.0
2015-09-29 14:00:00,14.78,5.777586206896553,6.8,6.09,16.49,44.59,19.32,3.5,100.0,1004.2
2015-09-29 15:00:00,13.6,5.735931034482759,6.39,6.61,16.39,41.83,19.28,3.3,100.0,1004.6
2015-09-29 16:00:00,12.96,5.694275862068967,12.68,14.99,34.39,38.66,18.81,3.3,99.96,1005.0
2015-09-29 17:00:00,15.12,5.652620689655173,10.98,7.09,23.88,35.72,17.87,3.0,100.0,1005.5
2015-09-29 18:00:00,16.96,5.610965517241381,7.52,7.73,19.24,37.44,16.91,3.1,100.0,1006.3
2015-09-29 19:00:00,14.33,5.569310344827587,12.74,9.47,28.97,37.88,16.69,3.5,100.0,1006.4
2015-09-29 20:00:00,14.05,5.527655172413795,7.93,6.2,18.33,40.83,16.69,3.3,100.0,1007.0
2015-09-29 21:00:00,13.58,5.486000000000001,6.52,6.57,16.27,43.61,16.06,3.3,100.0,1007.5
2015-09-29 22:00:00,11.74,5.4443448275862085,4.01,5.85,11.99,41.96,15.26,3.0,100.0,1007.6
2015-09-29 23:00:00,10.41,5.402689655172415,4.03,5.29,11.46,41.55,15.1,3.1,100.0,1007.9
2015-09-30 00:00:00,10.53,5.361034482758621,2.41,2.59,6.27,44.44,15.18,2.9,100.0,1007.7
2015-09-30 01:00:00,9.74,5.319379310344829,0.53,1.84,0.11,47.25,15.26,3.0,100.0,1007.9
2015-09-30 02:00:00,11.14,5.277724137931035,1.0,0.91,2.39,48.36,15.09,2.8,100.0,1008.1
2015-09-30 03:00:00,11.6,5.2360689655172425,4.632,0.86,12.604000000000001,45.39,15.0,2.8,100.0,1008.1
2015-09-30 04:00:00,11.298,5.194413793103449,8.264,6.585000000000001,22.818,41.480000000000004,14.89,2.6875,100.0,1008.2
2015-09-30 05:00:00,10.996,5.1527586206896565,11.896,12.31,33.032000000000004,37.57,14.780000000000001,2.575,100.0,1008.3
2015-09-30 06:00:00,10.693999999999999,5.111103448275863,15.528,18.035,43.246,33.66,14.67,2.4625,100.0,1008.4
2015-09-30 07:00:00,10.392,5.0694482758620705,19.16,23.76,53.46,29.75,14.56,2.35,100.0,1008.5
2015-09-30 08:00:00,10.09,5.027793103448277,19.16,23.76,57.06,29.75,14.56,2.4,100.0,1008.5
2015-09-30 09:00:00,10.09,4.986137931034484,14.89,27.28,42.0,26.25,14.59,2.3,100.0,1009.1
2015-09-30 10:00:00,13.5,4.9444827586206905,15.35,19.22,48.65,28.13,14.56,2.4,100.0,1009.6
2015-09-30 11:00:00,13.93,4.902827586206897,15.46,21.54,44.24,26.29,14.65,2.2,100.0,1010.3
2015-09-30 12:00:00,14.46,4.8611724137931045,16.83,20.34,48.94,28.09,14.71,2.4,100.0,1010.6
2015-09-30 13:00:00,17.62,4.819517241379311,16.08,21.8,50.34,25.99,14.56,2.2,100.0,1010.8
2015-09-30 14:00:00,17.07,4.7778620689655185,15.19,25.31,46.71,28.3,14.65,2.5,100.0,1010.9
2015-09-30 15:00:00,16.5,4.7362068965517246,15.15,24.34,51.07,29.95,14.65,2.6,100.0,1011.1
2015-09-30 16:00:00,16.91,4.694551724137932,17.05,26.91,58.61,35.8,14.56,2.7,100.0,1011.4
2015-09-30 17:00:00,11.07,4.6528965517241385,13.08,29.75,41.43,35.88,14.48,2.6,100.0,1011.3
2015-09-30 18:00:00,10.89,4.611241379310346,15.29,21.48,50.7,41.83,14.39,2.8,100.0,1011.6
2015-09-30 19:00:00,13.39,4.5695862068965525,13.37,26.95,40.35,36.4,15.0,2.6,100.0,1012.2
2015-09-30 20:00:00,12.73,4.52793103448276,9.8,19.74,31.58,41.78,14.82,2.6,100.0,1012.5
2015-09-30 21:00:00,13.57,4.4862758620689664,8.18,16.73,26.31,42.95,15.0,2.5,98.38,1012.9
2015-09-30 22:00:00,11.15,4.4446206896551725,5.25,13.95,18.49,45.23,15.18,2.4,95.73,1013.1
2015-09-30 23:00:00,10.6,4.40296551724138,1.98,10.11,7.08,47.72,15.44,2.7,92.67,1013.4
2015-10-01 00:00:00,14.16,4.3613103448275865,1.98,3.89,6.91,52.53,15.35,2.7,92.33,1013.6
2015-10-01 01:00:00,12.28,4.319655172413794,2.04,3.69,6.81,49.84,15.44,2.8,90.87,1013.3
2015-10-01 02:00:00,13.23,4.2780000000000005,1.88,5.09,7.97,47.17,15.44,2.4,90.5,1013.2
2015-10-01 03:00:00,12.61,4.236344827586208,1.16,3.06,4.84,47.99,15.57,2.4,87.84,1013.2
2015-10-01 04:00:00,11.61,4.194689655172414,0.77,0.87,2.05,47.81,15.62,2.4,87.52,1013.0
2015-10-01 05:00:00,10.86,4.153034482758622,1.84,0.46,3.27,47.49,15.53,2.1,86.68,1013.2
2015-10-01 06:00:00,12.77,4.111379310344828,1.82,3.14,5.93,43.74,15.62,2.3,87.38,1013.1
2015-10-01 07:00:00,11.62,4.069724137931036,6.59,10.47,20.55,37.77,15.69,2.1,86.67,1013.2
2015-10-01 08:00:00,13.06,4.028068965517242,17.53,18.4,45.22,30.41,16.06,2.2,85.12,1013.0
2015-10-01 09:00:00,14.65,3.9864137931034485,19.06,28.36,57.52,28.15,16.47,2.0,84.67,1013.6
2015-10-01 10:00:00,13.41,3.9447586206896563,12.8,18.79,38.37,33.03,16.96,1.9,81.6,1014.0
2015-10-01 11:00:00,15.41,3.9031034482758624,15.73,22.57,46.63,31.39,17.42,2.0,78.32,1014.0
2015-10-01 12:00:00,18.34,3.8614482758620703,13.13,15.39,35.48,37.47,17.98,2.0,74.23,1014.3
2015-10-01 13:00:00,17.64,3.8197931034482764,10.73,11.62,28.0,44.71,18.15,2.6,75.66,1014.5
2015-10-01 14:00:00,16.23,3.7781379310344843,12.93,16.42,36.2,41.31,17.87,2.3,77.36,1014.3
2015-10-01 15:00:00,17.31,3.7364827586206903,16.92,16.0,41.89,45.74,17.78,2.7,77.93,1014.4
2015-10-01 16:00:00,16.98,3.694827586206898,17.48,29.07,55.81,40.48,17.24,2.4,81.81,1014.2
2015-10-01 17:00:00,17.01,3.6531724137931043,19.76,33.89,64.02,33.97,16.96,2.2,85.19,1014.5
2015-10-01 18:00:00,16.2,3.611517241379312,17.15,22.29,48.52,33.11,16.69,2.1,88.8,1014.4
2015-10-01 19:00:00,16.4,3.5698620689655183,5.21,9.46,17.43,28.0,16.33,1.7,91.72,1014.6
2015-10-01 20:00:00,16.6,3.5282068965517244,19.75,25.06,55.28,21.81,15.88,2.1,95.98,1015.1
2015-10-01 21:00:00,16.490000000000002,3.4865517241379322,18.718,23.988,52.61,22.971,15.889000000000001,2.116,95.404,1015.061
2015-10-01 22:00:00,16.380000000000003,3.4448965517241383,17.686,22.916,49.94,24.131999999999998,15.898000000000001,2.132,94.828,1015.022
2015-10-01 23:00:00,16.27,3.403241379310346,16.654,21.844,47.269999999999996,25.293,15.907,2.148,94.25200000000001,1014.9830000000001
2015-10-02 00:00:00,16.16,3.3615862068965523,15.622,20.772,44.6,26.454,15.916,2.164,93.676,1014.9440000000001
2015-10-02 01:00:00,16.05,3.31993103448276,14.59,19.7,41.93,27.615000000000002,15.925,2.1799999999999997,93.1,1014.905
2015-10-02 02:00:00,15.940000000000001,3.2782758620689663,13.558,18.628,39.26,28.776,15.934000000000001,2.1959999999999997,92.524,1014.866
2015-10-02 03:00:00,15.83,3.236620689655174,12.526,17.556,36.59,29.937,15.943000000000001,2.2119999999999997,91.94800000000001,1014.827
2015-10-02 04:00:00,15.72,3.1949655172413802,11.494,16.484,33.92,31.098,15.952,2.2279999999999998,91.372,1014.788
2015-10-02 05:00:00,15.61,3.1533103448275863,10.462,15.412,31.249999999999996,32.259,15.961,2.2439999999999998,90.79599999999999,1014.749
2015-10-02 06:00:00,15.5,3.111655172413794,9.43,14.34,28.58,33.42,15.97,2.26,90.22,1014.71
2015-10-02 07:00:00,15.72,3.07,9.09,14.61,28.51,33.23,16.03,2.3,90.22,1014.7
2015-10-02 08:00:00,16.34,3.3,18.0,25.32,52.86,26.64,16.33,2.1,89.6,1015.1
2015-10-02 09:00:00,15.39,3.43,29.0,36.59,80.95,19.08,15.53,2.1,99.84,1015.7
2015-10-02 10:00:00,16.89,3.69,25.95,33.07,72.77,19.44,15.8,1.9,100.0,1016.0
2015-10-02 11:00:00,15.9,3.89,24.04,29.45,66.23,24.73,17.05,2.5,93.29,1016.1
2015-10-02 12:00:00,17.7,4.8,17.76,20.76,47.94,33.03,17.78,2.4,87.42,1015.9
2015-10-02 13:00:00,13.87,3.76,15.02,13.98,36.97,39.92,18.9,3.0,84.42,1015.8
2015-10-02 14:00:00,17.87,3.43,14.46,14.24,36.36,40.47,18.62,2.6,83.53,1015.6
2015-10-02 15:00:00,16.73,4.09,13.17,19.63,39.78,36.1,18.15,2.3,89.64,1015.7
2015-10-02 16:00:00,15.45,4.49,20.01,30.17,60.78,24.75,17.52,2.0,94.23,1015.6
2015-10-02 17:00:00,19.36,3.99,19.54,26.11,56.0,38.15,18.15,2.8,89.76,1015.3
2015-10-02 18:00:00,24.58,4.15,16.2,25.41,50.2,46.43,17.78,2.8,92.09,1015.4
2015-10-02 19:00:00,23.29,4.26,13.28,28.18,48.49,41.15,17.6,2.3,93.74,1015.2
2015-10-02 20:00:00,17.42,3.26,17.79,27.45,54.67,39.42,17.51,2.5,95.76,1015.4
2015-10-02 21:00:00,17.69,3.41,9.18,17.19,31.24,43.62,17.6,2.3,96.39,1015.4
2015-10-02 22:00:00,20.27,3.24,10.96,17.61,34.37,38.3,17.78,2.4,97.42,1015.4
2015-10-02 23:00:00,16.78,3.63,11.07,17.35,34.28,33.63,17.87,2.0,98.34,1015.2
2015-10-03 00:00:00,19.48,1.72,5.92,12.18,21.23,45.09,17.97,1.8,97.05,1015.1
2015-10-03 01:00:00,19.11,2.8,3.67,14.02,19.64,39.67,17.97,1.6,93.51,1014.9
2015-10-03 02:00:00,19.02,2.82,1.98,11.87,14.89,53.78,18.15,1.7,93.53,1014.7
2015-10-03 03:00:00,17.78,2.58,1.3,8.09,10.09,63.28,18.43,2.3,90.57,1014.9
2015-10-03 04:00:00,19.59,2.83,0.72,4.39,5.48,70.83,18.43,2.2,88.53,1014.9
2015-10-03 05:00:00,18.27,2.87,0.28,2.88,3.31,74.71,18.15,2.0,88.71,1015.0
2015-10-03 06:00:00,19.43,2.6,0.41,4.82,5.44,71.79,18.25,1.7,88.43,1014.9
2015-10-03 07:00:00,19.35,2.865,3.99,20.43,26.53,58.9,18.15,1.7,88.9,1014.7
2015-10-03 08:00:00,18.26,3.13,10.62,32.93,49.18,59.44,18.15,2.4,88.48,1014.7
2015-10-03 09:00:00,17.82,2.81,16.1,31.01,55.65,59.37,18.81,2.9,85.58,1015.2
2015-10-03 10:00:00,18.18,2.52,20.56,31.25,62.71,56.55,19.57,2.6,81.52,1015.5
2015-10-03 11:00:00,19.26,3.1,17.09,36.86,63.01,58.51,19.66,2.7,80.21,1015.6
2015-10-03 12:00:00,21.36,3.06,14.58,30.26,52.57,63.14,20.04,2.9,77.93,1015.4
2015-10-03 13:00:00,20.62,2.705,17.59,32.34,63.55,64.045,20.62,3.2,77.3,1014.7
2015-10-03 14:00:00,18.2,2.35,15.44,20.37,44.0,64.95,20.82,3.2,75.0,1014.4
2015-10-03 15:00:00,14.05,2.54,14.51,23.88,46.08,65.86,20.62,3.4,73.98,1014.0
2015-10-03 16:00:00,13.69,3.05,13.64,27.34,48.21,65.31,21.01,3.6,72.59,1013.8
2015-10-03 17:00:00,15.77,2.76,18.63,29.41,57.92,65.29,20.14,3.9,74.83,1013.7
2015-10-03 18:00:00,14.02,2.77,15.86,43.42,67.69,53.88,19.75,2.9,77.89,1013.7
2015-10-03 19:00:00,19.54,2.66,16.84,48.41,74.18,45.68,18.81,2.2,83.16,1013.8
2015-10-03 20:00:00,19.84,2.66,14.52,48.94,71.15,39.71,18.34,1.8,85.97,1014.1
2015-10-03 21:00:00,21.75,2.65,22.15,68.12,102.01,24.25,17.78,1.4,88.97,1014.2
2015-10-03 22:00:00,22.38,1.77,16.38,60.71,85.77,24.13,17.42,1.6,90.2,1014.2
2015-10-03 23:00:00,24.96,3.05,30.57,67.57,114.34,8.19,17.05,2.0,92.04,1013.9
2015-10-04 00:00:00,22.0,2.94,40.91,68.76,131.35,1.34,16.69,1.2,94.29,1013.9
2015-10-04 01:00:00,21.95,2.98,62.52,67.53,163.19,1.27,16.24,0.5,96.12,1014.0
2015-10-04 02:00:00,26.23,2.92,93.96,58.46,202.22,0.64,15.35,0.6,99.52,1013.8
2015-10-04 03:00:00,29.67,2.45,29.33,40.98,85.85,3.0,14.91,0.7,100.0,1013.7
2015-10-04 04:00:00,27.54,3.08,50.05,37.26,113.83,0.69,15.09,0.4,100.0,1013.4
2015-10-04 05:00:00,25.0,3.2,57.2,34.28,121.8,1.415,14.82,0.2,99.27,1013.3
2015-10-04 06:00:00,25.5,3.41,95.89,28.94,175.65,2.1399999999999997,14.35,0.2,100.0,1013.4
2015-10-04 07:00:00,29.27,3.42,91.245,40.005,179.60500000000002,2.8649999999999998,14.04,0.3,100.0,1013.1
2015-10-04 08:00:00,31.9,3.17,86.6,51.07,183.56,3.59,15.69,0.9,100.0,1012.8
2015-10-04 09:00:00,29.87,2.45,71.61,38.55,148.11,3.73,17.6,0.6,94.88,1013.1
2015-10-04 10:00:00,25.62,2.54,30.18,32.31,82.51,16.44,19.85,2.1,88.14,1013.0
2015-10-04 11:00:00,20.14,2.63,17.24,26.89,53.26,43.72,20.33,2.3,85.49,1012.7
2015-10-04 12:00:00,17.94,1.52,23.87,33.25,69.78,54.935,20.82,2.8,82.01,1012.4
2015-10-04 13:00:00,18.34,5.57,14.98,17.28,40.2,66.15,22.0,3.3,74.42,1011.8
2015-10-04 14:00:00,20.310000000000002,4.8975,14.66,18.455,41.49,69.43,21.855,3.5,74.33500000000001,1011.15
2015-10-04 15:00:00,22.28,4.225,14.34,19.63,42.78,72.71,21.71,3.7,74.25,1010.5
2015-10-04 16:00:00,22.47,3.5525,14.02,19.63,41.08,72.71,21.41,3.6,75.05,1010.6
2015-10-04 17:00:00,22.66,2.88,13.13,19.09,39.18,72.38,20.82,3.7,80.37,1010.4
2015-10-04 18:00:00,23.36,3.07,12.96,26.51,46.34,64.38666666666666,20.24,3.2,83.31,1010.4
2015-10-04 19:00:00,22.77,3.45,15.28,39.8,63.18,56.39333333333333,19.57,2.0,87.07,1010.1
2015-10-04 20:00:00,21.54,3.41,19.34,51.5,81.09,48.39999999999999,19.02,2.0,91.23,1010.1
2015-10-04 21:00:00,19.94,3.43,19.74,55.46,85.67,40.406666666666666,18.62,1.9,95.1,1010.0
2015-10-04 22:00:00,23.91,3.68,17.42,38.6,65.26,32.41333333333333,18.25,1.5,97.02,1009.5
2015-10-04 23:00:00,22.38,3.85,25.01,60.74,99.0,24.419999999999995,17.78,1.2,99.26,1009.5
2015-10-05 00:00:00,27.7,3.89,27.03,59.03,100.39,16.426666666666662,17.69,0.6,100.0,1009.2
2015-10-05 01:00:00,24.44,3.6,21.4,47.22,79.96,8.43333333333333,17.33,0.6,100.0,1008.8
2015-10-05 02:00:00,22.72,4.03,36.92,47.31,103.79,0.44,16.56,0.2,100.0,1008.6
2015-10-05 03:00:00,28.45,4.49,70.07,29.85,137.06,0.43,15.97,0.1,100.0,1008.1
2015-10-05 04:00:00,34.13,4.69,76.83,21.6,139.15,0.25,15.35,0.1,100.0,1007.7
2015-10-05 05:00:00,34.79,4.51,98.78,21.75,172.88,0.19,15.61,0.1,100.0,1007.6
2015-10-05 06:00:00,32.99,4.73,91.162,27.73,203.63,0.22,15.35,0.2,100.0,1007.5
2015-10-05 07:00:00,38.97,4.78,83.544,33.71,343.74,0.43,15.35,0.2,100.0,1007.5
2015-10-05 08:00:00,40.19,4.85,75.926,40.01,356.97,0.48,16.06,0.6,100.0,1007.2
2015-10-05 09:00:00,39.79,5.6,68.30799999999999,49.01,338.26,6.574999999999999,17.6,0.5,100.0,1007.0
2015-10-05 10:00:00,32.6,5.32,60.69,58.01,150.87,12.67,19.85,0.6,92.01,1007.1
2015-10-05 11:00:00,29.44,4.48,22.49,33.38,67.79,44.7,21.02,0.9,85.85,1006.9
2015-10-05 12:00:00,22.84,5.42,16.55,29.88,55.2,51.15,22.51,0.7,72.6,1005.9
2015-10-05 13:00:00,25.76,4.9,17.8,29.62,56.85,55.65,23.02,1.2,71.5,1005.4
2015-10-05 14:00:00,25.08,4.26,12.46,17.36,36.43,67.61,22.82,1.9,71.03,1004.7
2015-10-05 15:00:00,20.74,4.79,19.09,31.93,61.14,57.87,22.0,1.9,76.37,1004.2
2015-10-05 16:00:00,19.59,5.03,20.86,37.9,69.82,60.83,21.9,2.2,76.74,1003.7
2015-10-05 17:00:00,21.4,5.11,25.0,39.67,77.92,54.07,21.62,2.0,79.49,1003.3
2015-10-05 18:00:00,19.38,4.63,21.89,36.55,70.04,54.09,20.72,1.9,86.42,1002.8
2015-10-05 19:00:00,18.69,5.1,19.28,42.25,71.75,44.92,19.75,1.8,94.21,1002.8
2015-10-05 20:00:00,20.54,4.99,24.16,48.37,85.34,28.99,19.28,1.1,97.57,1002.8
2015-10-05 21:00:00,22.24,5.97,31.16,62.89,110.57,12.06,18.9,0.7,98.57,1002.7
2015-10-05 22:00:00,23.19,5.15,39.26,60.72,120.78,5.57,18.62,0.7,99.9,1002.4
2015-10-05 23:00:00,28.6,4.71,66.36,60.85,162.38,1.12,18.23,0.7,100.0,1002.4
2015-10-06 00:00:00,28.71,7.6,39.2,48.37,108.34,2.52,18.43,0.5,100.0,1002.0
2015-10-06 01:00:00,32.14,5.93,82.05,43.85,169.39,0.68,17.6,0.3,100.0,1001.5
2015-10-06 02:00:00,35.69,5.04,75.87,29.64,145.73,0.27,17.24,0.2,100.0,1001.1
2015-10-06 03:00:00,42.01,5.64,109.92,27.4,195.58,0.33,17.05,0.2,100.0,1000.7
2015-10-06 04:00:00,45.05,5.57,90.36,27.415,229.76,0.21,16.69,0.3,100.0,1000.5
2015-10-06 05:00:00,34.44,5.26,70.8,27.43,135.76,0.24,16.87,0.3,100.0,1000.2
2015-10-06 06:00:00,30.29,4.86,52.65,33.63,114.18,0.11,17.05,0.5,100.0,1000.1
2015-10-06 07:00:00,39.92,5.55,103.38,33.92,192.09,0.28,17.05,0.6,100.0,1000.1
2015-10-06 08:00:00,39.29,4.92,87.26,44.21,177.73,0.5,17.33,0.8,100.0,1000.0
2015-10-06 09:00:00,29.83,4.59,66.53,64.31,166.11,3.98,17.6,1.1,95.62,1000.3
2015-10-06 10:00:00,24.94,5.61,41.0,54.95,117.67,12.64,18.34,0.9,94.5,1000.4
2015-10-06 11:00:00,22.12,6.42,47.62,62.62,135.49,6.86,18.83,0.7,88.34,1000.6
2015-10-06 12:00:00,22.97,6.63,40.34,55.28,117.0,18.49,19.18,1.1,92.38,1000.1
2015-10-06 13:00:00,23.82,5.2,18.88,27.01,55.89,50.61,19.57,1.9,87.12,999.26
2015-10-06 14:00:00,18.93,5.22,20.12,30.66,61.44,46.75,19.47,1.7,85.57,999.46
2015-10-06 15:00:00,13.55,7.81,16.58,32.23,57.59,45.88,16.7,1.5,100.0,999.55
2015-10-06 16:00:00,21.94,5.9,17.09,32.81,58.96,33.02,16.6,1.8,100.0,999.08
2015-10-06 17:00:00,23.86,5.61,34.63,57.66,110.64,13.0,17.6,0.9,100.0,998.74
2015-10-06 18:00:00,27.23,7.29,34.91,43.7,97.12,12.83,17.97,1.3,99.6,999.07
2015-10-06 19:00:00,26.83,6.03,19.72,37.12,67.3,22.36,17.6,1.2,99.86,999.32
2015-10-06 20:00:00,19.29,6.65,21.82,41.01,74.39,13.31,17.05,0.6,99.6,999.64
2015-10-06 21:00:00,26.46,7.64,38.72,58.13,117.36,3.79,16.6,0.3,100.0,999.62
2015-10-06 22:00:00,36.08,6.47,60.02,54.81,146.64,0.48,16.43,0.6,100.0,999.77
2015-10-06 23:00:00,37.9,6.92,63.08,49.376666666666665,223.66,0.61,15.8,0.2,100.0,999.64
2015-10-07 00:00:00,43.81,8.1,66.14,43.943333333333335,274.65,0.63,15.8,0.5,100.0,999.62
2015-10-07 01:00:00,51.73,6.5,69.2,38.51,318.43,0.62,14.82,0.4,100.0,999.37
2015-10-07 02:00:00,52.82,6.31,72.25999999999999,23.71,259.32,0.29,14.74,0.2,100.0,999.38
2015-10-07 03:00:00,47.99,6.15,75.32,21.25,243.88,0.28,14.65,0.4,100.0,998.97
2015-10-07 04:00:00,47.93,5.31,78.38,18.79,138.72,0.32,14.3,0.5,100.0,998.8
2015-10-07 05:00:00,34.74,4.86,25.53,21.61,60.68,0.63,14.39,0.3,100.0,998.69
2015-10-07 06:00:00,23.51,4.64,43.42,20.33,86.76,0.39,14.22,0.4,100.0,999.05
2015-10-07 07:00:00,31.63,5.19,49.31,54.735,164.92,0.43,14.16,0.2,100.0,999.05
2015-10-07 08:00:00,34.0,7.27,55.2,89.14,163.81666666666666,0.61,14.13,0.4,100.0,998.99
2015-10-07 09:00:00,41.38,6.07,61.09,74.135,162.71333333333334,1.72,16.15,0.6,94.55,999.28
2015-10-07 10:00:00,40.88,6.72,66.98,59.13,161.61,6.41,18.26,0.9,91.83,999.93
2015-10-07 11:00:00,27.62,7.22,31.57,41.54,89.84,27.66,19.28,1.3,86.62,999.87
2015-10-07 12:00:00,27.82,6.09,21.26,30.82,63.35,44.82,20.62,1.3,75.41,999.85
