generation,Individual,chromosome_ID,genes,fitness,test_EXP_VAR_SCORE,test_MAE,test_MAPE,test_MAX_ERROR,test_MSE,test_R2,test_RMSE,train_EXP_VAR_SCORE,train_MAE,train_MAPE,train_MAX_ERROR,train_MSE,train_R2,train_RMSE
15,6,16_7,"[0.051196, 0.181, 1, 32, 'tanh', 'mae', ['LSTM'], 'Ftrl']",25.05039321742069,0.9045165476037796,3.3644332841817346,0.1517081398080797,53.33128692626953,25.05039321742069,0.884211429596886,5.005036784821935,0.90702027769803,3.901629779841724,0.1527942349859807,72.23018259048462,34.00140606342002,0.8923988491953342,5.831072462542377
15,7,15_7,"[0.015525, 0.113, 1, 8, 'softplus', 'mape', ['GRU'], 'Ftrl']",35.196037047677464,0.855609925946631,3.959167997987551,0.1791253624671678,49.27044006347656,35.196037047677464,0.8373159743148646,5.932624802537024,0.8547072705621772,4.789275594993645,0.2253640178473101,66.0834736251831,50.247525913163855,0.8409862344145698,7.088548928600539
15,8,15_8,"[0.084513, 0.206, 4, 16, 'relu', 'mse', ['GRU'], 'SGD']",36.85751776054146,0.8521544395353753,4.067283862240746,0.1812222647129651,49.50171752929687,36.85751776054146,0.8296362355249329,6.071039265277524,0.8611254227230752,5.125807484364977,0.2272646079575922,67.09030479431152,54.9848770133166,0.8259943711606972,7.415178825444238
15,9,15_9,"[0.051196, 0.339, 1, 8, 'softmax', 'mse', ['SimpleRNN'], 'Adamax']",46.92489325593429,0.8318438476217798,4.326150691415722,0.1656381842911138,51.39530654907226,46.92489325593429,0.7831025541489365,6.850174687986745,0.8514758608897819,5.187811645299851,0.191639587186234,69.86662048339844,63.40574540503173,0.7993456164582264,7.9627724697514575
16,0,18_1,"[0.051196, 0.181, 1, 8, 'selu', 'mae', ['LSTM'], 'Ftrl']",21.1241436692416,0.904965994627558,2.926574142220737,0.1355459698997312,53.98513366699218,21.1241436692416,0.902359441018654,4.596100920262913,0.907822670496323,3.524284587975243,0.1539002588677437,70.39332384109497,29.959210478844724,0.905190817147088,5.4735007516985625
16,1,18_1,"[0.051196, 0.181, 1, 8, 'selu', 'mae', ['LSTM'], 'Ftrl']",21.1241436692416,0.904965994627558,2.926574142220737,0.1355459698997312,53.98513366699218,21.1241436692416,0.902359441018654,4.596100920262913,0.907822670496323,3.524284587975243,0.1539002588677437,70.39332384109497,29.959210478844724,0.905190817147088,5.4735007516985625
16,2,18_2,"[0.017318, 0.181, 1, 8, 'selu', 'mae', ['LSTM'], 'Ftrl']",21.46812194933244,0.9020292972716152,2.978786921321836,0.1465873123472198,55.599956054687496,21.46812194933244,0.9007694957848306,4.633370473999725,0.9046363149843248,3.5978741546435025,0.1786432865648949,68.32398456573486,30.599949547935797,0.9031631286135282,5.531722114128275
16,3,18_3,"[0.005454, 0.179, 2, 32, 'softmax', 'mape', [['GRU', 'LSTM']], 'Adamax']",21.47845927832063,0.9023016036177366,2.979221088707443,0.141941496433632,49.29987426757812,21.47845927832063,0.9007217143174924,4.634485869901928,0.9017293928494012,3.681558328997865,0.1764402569517498,68.789374294281,32.2671594671995,0.8978870613352774,5.680418951732301
16,4,17_6,"[0.008746, 0.429, 1, 32, 'elu', 'mape', ['LSTM'], 'Ftrl']",21.71621223104429,0.9033745294496356,2.9766224885606416,0.1365769493599574,49.90369750976562,21.71621223104429,0.8996227665179086,4.660065689563217,0.9038803276326316,3.658662944347972,0.1519609241090581,70.47047895431518,31.98566527955617,0.898777880334902,5.655587085312733
16,5,16_5,"[0.086376, 0.349, 1, 8, 'selu', 'mae', ['LSTM'], 'Ftrl']",22.25891349693768,0.899982443692485,3.0280624350531435,0.1422027982658935,50.73514129638672,22.25891349693768,0.8971142787992386,4.717935300206826,0.9032472634332028,3.675092789579646,0.1635777973064185,69.52446550369262,31.854713733429357,0.8991922907577127,5.643998027411894
16,6,16_6,"[0.051196, 0.181, 1, 8, 'selu', 'mape', ['LSTM'], 'Ftrl']",22.526625604228705,0.9019061108890014,3.025184752553651,0.1351717777872256,47.22501281738281,22.526625604228705,0.8958768530265654,4.746222245557903,0.9057034746400758,3.639778440540406,0.1542063588626747,70.08858627319336,31.62052768350159,0.8999333980056784,5.6232132881033055
16,7,16_7,"[0.051196, 0.181, 1, 32, 'tanh', 'mae', ['LSTM'], 'Ftrl']",25.05039321742069,0.9045165476037796,3.3644332841817346,0.1517081398080797,53.33128692626953,25.05039321742069,0.884211429596886,5.005036784821935,0.90702027769803,3.901629779841724,0.1527942349859807,72.23018259048462,34.00140606342002,0.8923988491953342,5.831072462542377
16,8,16_8,"[0.057649, 0.386, 4, 16, 'selu', 'mse', ['LSTM'], 'Adadelta']",53.815941353781206,0.7512514374198886,5.121050918942113,0.2695006322509051,54.232919158935545,53.815941353781206,0.7512505747846402,7.335934933856843,0.7085419345201276,6.756534787169738,0.3461731808255143,65.4505997467041,93.6889072928277,0.7035112541070628,9.679303037555323
